timestamp,exchange,open,high,low,close,volume,trade_count,vwap,9_EMA,21_EMA,golden_cross,death_cross,up_moves,down_moves,rsi,upper_bound,lower_bound,buy
2022-03-01 08:13:00+00:00,CBSE,2922.31,2924.3,2920.64,2921.88,32.25335978,239,2922.5754542134,2923.2657998901254,2923.216662504414,1,0,0.0,0.75,48.85100074129011,0,0,0
2022-03-01 08:14:00+00:00,CBSE,2921.88,2922.57,2920.2,2921.5,62.06568027,247,2921.3597492577,2922.9126399121005,2923.0606018737626,0,1,0.0,0.38000000000010914,47.92508262945271,0,0,0
2022-03-01 08:15:00+00:00,CBSE,2921.06,2923.18,2919.74,2921.38,36.66794177,210,2921.4311952068,2922.6061119296805,2922.907819526591,0,1,0.0,0.11999999999989086,46.93877551020405,0,0,0
2022-03-01 08:16:00+00:00,CBSE,2921.29,2922.22,2919.55,2921.6,34.9302431,183,2921.0898304056,2922.4048895437445,2922.7889265886333,0,1,0.2199999999997999,0.0,41.58496732026214,0,0,0
2022-03-01 08:17:00+00:00,CBSE,2922.12,2923.63,2920.15,2923.38,31.85474629,199,2921.6211365836,2922.5999116349954,2922.8426606393673,0,1,1.7800000000002,0.0,44.162436548224115,0,0,0
2022-03-01 08:18:00+00:00,CBSE,2923.29,2927.22,2922.14,2925.79,19.68820823,215,2923.8746625796,2923.237929307996,2923.110601053801,1,0,2.4099999999998545,0.0,42.47787610619453,0,0,0
2022-03-01 08:19:00+00:00,CBSE,2925.0,2926.86,2924.3,2925.34,5.91201588,130,2925.8727373525,2923.658343446397,2923.313274010226,1,0,0.0,0.4499999999998181,46.315789473684674,0,0,0
2022-03-01 08:20:00+00:00,CBSE,2925.37,2926.26,2924.0,2926.21,24.79002573,154,2924.7571148408,2924.1686747571175,2923.576613120406,1,0,0.8699999999998909,0.0,44.665461121157115,0,0,0
2022-03-01 08:21:00+00:00,CBSE,2925.65,2926.87,2924.67,2926.87,11.27274695,212,2925.6631647672,2924.708939805694,2923.8760123243665,1,0,0.6599999999998545,0.0,47.45610085547026,0,0,0
2022-03-01 08:22:00+00:00,CBSE,2926.79,2933.87,2916.69,2918.92,232.35270288,679,2927.1393109192,2923.551151844555,2923.4254652066907,1,0,0.0,7.949999999999818,46.0664335664341,0,0,0
2022-03-01 08:23:00+00:00,CBSE,2918.43,2919.53,2908.73,2915.68,193.5137005,837,2912.7652751924,2921.976921475644,2922.7213312349863,0,1,0.0,3.2400000000002365,30.970314576871388,0,0,0
